StudentID,Semester,CGPA,MathScore,ProgrammingScore,DSAScore,ProjectScore
ST10388,2,8.64,84.56,89.56,90.73,93.31
ST10388,3,8.04,61.83,83.45,81.88,83.18
ST10388,4,8.41,85.53,85.17,84.4,92.84
ST10389,1,7.77,70.03,85.35,85.13,82.07
ST10389,2,6.13,62.52,64.87,68.12,68.94
ST10389,3,6.23,63.07,62.35,56.56,59.9
ST10389,4,8.8,90.21,87.56,86.23,90.16
ST10390,1,8.32,84.06,82.43,84.14,81.31
ST10390,2,8.8,82.84,87.08,84.19,88.95
ST10390,3,7.67,79.45,73.77,78.37,73.05
ST10390,4,5.28,53.62,51.76,53.01,49.02
ST10391,1,8.48,85.21,94.14,84.04,93.91
ST10391,2,6.98,69.35,76.12,73.6,60.73
ST10391,3,6.28,56.92,66.42,58.44,54.71
ST10391,4,6.03,58.53,67.1,65.99,61.45
ST10392,1,7.25,74.99,69.6,63.79,71.93
ST10392,2,7.6,68.58,81.37,72.71,72.82
ST10392,3,7.94,80.85,78.99,78.7,83.66
ST10392,4,5.8,66.77,58.09,62.25,49.94
ST10393,1,6.72,59.75,75.6,65.86,72.46
ST10393,2,6.01,60.45,51.51,69.89,61.4
ST10393,3,7.62,73.73,74.88,74.97,81.13
ST10393,4,5.88,74.41,55.93,46.37,68.4
ST10394,1,6.89,57.24,69.0,79.89,70.87
ST10394,2,7.75,76.51,82.75,74.48,75.44
ST10394,3,8.51,80.47,80.64,85.34,85.05
ST10394,4,7.06,69.87,75.34,70.14,75.93
ST10395,1,8.25,76.4,83.08,88.04,83.1
ST10395,2,6.77,60.29,75.33,76.72,80.64
ST10395,3,6.52,74.19,67.68,70.21,55.0
ST10395,4,5.85,59.87,53.89,55.09,52.46
ST10396,1,7.55,77.76,72.79,65.98,69.89
ST10396,2,7.1,70.26,76.75,65.02,72.64
ST10396,3,6.74,57.21,68.42,59.19,76.13
ST10396,4,7.34,79.92,82.31,68.78,74.71
ST10397,1,9.6,93.57,98.43,92.88,89.06
ST10397,2,4.51,44.34,45.99,55.99,50.33
ST10397,3,9.97,85.65,99.43,92.48,97.66
ST10397,4,8.25,73.8,95.4,79.93,75.4
ST10398,1,7.39,80.38,76.0,80.8,65.6
ST10398,2,7.88,85.33,80.86,79.21,73.46
ST10398,3,7.75,69.3,75.42,82.2,84.74
ST10398,4,7.73,62.34,85.44,78.58,81.88
ST10399,1,8.15,89.62,79.43,78.41,69.72
ST10399,2,7.03,58.63,67.58,67.67,70.68
ST10399,3,7.98,78.32,80.22,74.77,90.64
ST10399,4,6.14,47.02,68.43,68.79,71.67
ST10400,1,5.41,51.53,62.66,53.49,65.7
ST10400,2,5.93,43.65,61.02,65.42,60.12
ST10400,3,5.95,47.23,58.4,58.79,59.92
ST10400,4,7.23,70.77,73.77,71.17,77.45
ST10401,1,5.65,45.37,56.91,49.36,56.17
ST10401,2,4.4,45.47,45.02,31.99,45.75
ST10401,3,6.04,67.86,51.89,61.85,74.1
ST10401,4,8.26,76.7,75.74,82.81,84.36
ST10402,1,6.94,74.54,59.33,63.65,55.55
ST10402,2,8.73,85.2,94.56,93.55,92.64
ST10402,3,7.17,67.55,81.72,71.18,62.03
ST10402,4,7.59,70.6,77.96,76.56,78.66
ST10403,1,8.41,77.89,79.22,83.77,77.31
ST10403,2,7.9,61.31,85.73,82.24,85.03
ST10403,3,7.6,71.07,75.89,72.76,68.93
ST10403,4,7.24,70.75,71.95,69.24,72.99
ST10404,1,6.46,70.12,48.52,64.11,56.57
ST10404,2,6.96,63.15,72.79,70.06,81.77
ST10404,3,5.96,51.54,69.15,49.02,65.09
ST10404,4,7.64,73.25,72.73,92.56,76.46
ST10405,1,7.35,60.81,75.54,79.66,72.76
ST10405,2,8.15,70.21,75.92,79.67,88.22
ST10405,3,5.19,61.3,49.03,49.22,51.84
ST10405,4,7.28,67.09,74.08,76.36,81.12
ST10406,1,6.84,66.92,72.94,72.27,65.25
ST10406,2,7.32,72.74,68.15,72.71,65.36
ST10406,3,8.5,81.69,81.47,94.48,88.21
ST10406,4,7.83,71.07,86.26,80.16,73.47
ST10407,1,7.78,67.63,80.28,74.9,74.63
ST10407,2,6.73,67.51,66.16,57.62,65.41
ST10407,3,7.17,73.88,74.27,76.85,72.22
ST10407,4,7.46,69.87,74.26,73.02,80.58
ST10408,1,6.55,79.02,64.62,49.58,71.48
ST10408,2,7.39,68.14,78.09,69.78,75.0
ST10408,3,6.5,67.69,72.92,57.65,59.14
ST10408,4,7.41,67.72,83.67,60.98,79.87
ST10409,1,7.31,80.52,65.11,67.67,74.49
ST10409,2,7.05,72.37,60.57,75.38,85.68
ST10409,3,7.49,85.06,69.04,79.33,68.79
ST10409,4,6.69,72.21,59.45,67.06,66.57
ST10410,1,7.66,78.9,76.15,70.7,75.91
ST10410,2,5.74,51.2,64.64,66.05,54.81
ST10410,3,7.32,69.52,76.96,75.13,75.49
ST10410,4,9.35,99.84,100.0,100.0,88.66
ST10411,1,5.75,50.17,68.27,55.1,59.35
ST10411,2,7.22,77.48,74.44,66.89,71.85
ST10411,3,7.41,81.01,72.37,72.88,74.72
ST10411,4,7.94,78.87,89.94,79.8,81.74
ST10412,1,7.46,71.97,76.01,77.76,76.43
ST10412,2,7.48,80.32,69.45,73.99,75.5
ST10412,3,9.12,100.0,87.16,88.41,92.24
ST10412,4,5.94,50.35,65.25,65.73,60.17
ST10413,1,7.64,78.97,71.96,83.82,73.38
ST10413,2,7.51,66.74,69.74,71.42,81.31
ST10413,3,7.93,79.06,86.2,78.76,88.17
ST10413,4,8.96,86.26,92.98,86.67,80.68
ST10414,1,6.87,64.85,71.8,71.09,73.72
ST10414,2,7.12,69.72,73.61,67.98,60.82
ST10414,3,7.43,68.82,72.86,71.29,77.6
ST10414,4,6.52,57.89,63.71,71.23,66.3
ST10415,1,7.71,59.74,82.41,71.81,72.72
ST10415,2,8.59,77.75,100.0,94.26,79.16
ST10415,3,7.02,69.61,79.52,77.36,65.68
ST10415,4,7.76,65.3,81.03,79.5,79.45
ST10416,1,6.59,57.65,60.37,67.74,71.83
ST10416,2,6.79,60.03,70.08,70.45,62.66
ST10416,3,8.32,74.66,86.47,91.03,91.5
ST10416,4,6.1,56.35,56.07,62.64,66.03
ST10417,1,5.35,45.64,61.11,61.21,55.18
ST10417,2,9.17,73.85,90.29,92.65,94.5
ST10417,3,5.22,54.53,51.49,57.5,48.95
ST10417,4,6.67,58.63,69.58,75.01,73.03
ST10418,1,6.34,67.48,67.25,67.98,56.63
ST10418,2,8.23,81.44,78.52,70.71,76.94
ST10418,3,9.53,85.9,89.68,94.98,93.04
ST10418,4,7.37,71.87,70.67,60.52,80.4
ST10419,1,6.91,71.58,71.25,61.21,76.22
ST10419,2,8.02,74.67,90.09,77.05,77.63
ST10419,3,6.58,63.18,62.56,64.87,67.46
ST10419,4,5.07,44.61,56.74,47.58,48.65
ST10420,1,6.79,57.7,64.36,75.16,71.61
ST10420,2,8.34,78.49,92.76,77.03,80.2
ST10420,3,7.53,64.34,75.39,74.95,81.08
ST10420,4,7.68,71.63,82.63,80.89,84.33
ST10421,1,9.46,99.45,86.95,94.85,95.08
ST10421,2,6.14,70.86,58.41,69.17,60.68
ST10421,3,5.2,56.61,45.51,49.85,52.46
ST10421,4,6.55,67.4,68.08,78.03,56.38
ST10422,1,6.58,60.67,57.59,65.36,63.96
ST10422,2,6.6,63.66,76.08,58.34,64.35
ST10422,3,7.5,66.59,77.48,69.17,92.46
ST10422,4,6.68,76.1,65.74,75.03,82.83
ST10423,1,6.7,64.41,63.61,73.93,69.53
ST10423,2,5.17,46.64,56.15,51.12,68.58
ST10423,3,7.15,62.44,73.48,63.91,72.57
ST10423,4,5.26,55.55,57.26,46.18,61.51
ST10424,1,6.22,72.82,55.57,65.97,61.85
ST10424,2,7.51,73.84,83.51,64.57,79.72
ST10424,3,4.66,46.05,48.74,55.87,42.05
ST10424,4,9.02,90.19,94.07,92.18,86.73
ST10425,1,7.55,77.05,76.97,81.77,63.7
ST10425,2,8.05,97.77,85.46,79.22,72.71
ST10425,3,7.83,70.48,87.92,73.15,81.8
ST10425,4,7.56,73.87,74.48,73.02,77.4
ST10426,1,8.07,73.3,78.99,80.36,75.91
ST10426,2,8.61,80.34,82.62,90.21,86.3
ST10426,3,6.88,69.94,81.13,72.13,85.07
ST10426,4,8.53,80.48,89.48,93.46,72.51
ST10427,1,8.08,83.35,89.22,78.11,82.55
ST10427,2,7.29,71.83,71.17,73.3,73.61
ST10427,3,8.15,87.49,80.32,71.07,94.73
ST10427,4,6.87,61.58,68.82,76.57,60.22
ST10428,1,8.08,84.95,83.02,80.2,84.16
ST10428,2,7.17,68.66,68.73,78.92,70.88
ST10428,3,7.76,69.31,79.88,78.36,77.99
ST10428,4,6.78,69.27,70.11,69.99,66.53
ST10429,1,9.31,93.68,96.27,84.36,93.4
ST10429,2,7.7,70.94,79.7,73.79,80.63
ST10429,3,6.92,71.28,73.41,70.56,70.69
ST10429,4,5.58,58.79,50.27,53.86,63.63
ST10430,1,5.26,49.56,57.47,54.05,60.89
ST10430,2,8.73,79.96,82.12,90.55,91.96
ST10430,3,7.13,64.8,73.45,69.15,68.05
ST10430,4,7.29,51.78,69.87,72.02,73.26
ST10431,1,7.2,70.59,76.71,79.78,76.61
ST10431,2,7.3,78.84,74.87,75.0,69.74
ST10431,3,9.33,88.49,87.9,90.36,87.02
ST10431,4,5.53,50.71,56.83,61.57,63.82
ST10432,1,8.27,85.96,77.81,85.61,83.86
ST10432,2,7.98,65.39,68.79,75.74,78.58
ST10432,3,7.35,75.86,70.04,78.19,78.52
ST10432,4,7.42,76.97,71.24,72.73,69.36
ST10433,1,5.72,54.74,68.66,50.89,61.29
ST10433,2,7.56,76.97,75.46,78.16,73.4
ST10433,3,9.35,94.19,100.0,87.04,94.48
ST10433,4,6.18,61.76,54.82,70.39,45.76
ST10434,1,8.69,74.88,84.1,89.48,81.07
ST10434,2,6.98,66.73,62.93,71.97,77.47
ST10434,3,7.15,60.53,76.01,71.39,75.71
ST10434,4,7.07,66.34,75.92,69.68,73.05
ST10435,1,9.01,82.79,88.81,92.0,92.06
ST10435,2,7.15,73.68,75.07,70.36,72.89
ST10435,3,8.44,88.26,79.81,83.95,85.96
ST10435,4,7.39,70.07,78.41,69.93,85.21
ST10436,1,6.68,62.74,63.03,66.21,72.74
ST10436,2,7.4,76.16,70.38,75.35,83.47
ST10436,3,8.65,75.72,87.46,72.23,78.96
ST10436,4,6.19,58.77,77.44,56.83,64.58
ST10437,1,7.54,75.43,68.78,68.22,77.66
ST10437,2,7.33,68.57,80.7,77.75,80.42
ST10437,3,6.87,62.81,70.83,74.56,69.7
ST10437,4,6.4,57.12,64.68,64.47,58.17
ST10438,1,5.76,60.74,61.27,60.1,56.62
ST10438,2,6.64,63.55,66.64,60.51,73.43
ST10438,3,9.38,85.94,97.08,94.3,88.55
ST10438,4,6.42,58.17,61.67,73.54,63.31
ST10439,1,7.14,75.81,59.16,70.21,65.28
ST10439,2,5.54,55.42,69.22,51.52,46.05
ST10439,3,7.2,65.66,71.68,68.34,82.07
ST10439,4,7.98,91.12,81.72,82.36,78.67
ST10440,1,7.82,94.05,72.77,68.24,75.61
ST10440,2,7.01,73.83,51.02,68.82,75.82
ST10440,3,5.81,56.25,71.11,61.3,61.34
ST10440,4,8.21,78.23,69.49,82.01,82.48
ST10441,1,6.85,64.55,73.67,70.8,82.42
ST10441,2,8.49,94.3,91.17,85.49,74.8
ST10441,3,5.93,60.95,64.98,57.35,59.8
ST10441,4,7.3,93.5,77.54,73.44,73.96
ST10442,1,6.43,63.83,60.24,70.71,66.97
ST10442,2,7.34,73.05,70.35,71.8,72.22
ST10442,3,8.01,77.51,84.42,81.44,85.13
ST10442,4,6.06,48.47,60.51,67.36,67.22
ST10443,1,8.26,89.2,76.64,79.92,92.65
ST10443,2,6.95,69.98,73.88,74.43,82.51
ST10443,3,7.14,75.26,68.92,68.99,75.98
ST10443,4,8.94,95.67,78.0,89.51,93.29
ST10444,1,5.86,58.88,55.98,68.86,64.92
ST10444,2,6.65,61.19,65.2,67.31,74.81
ST10444,3,6.22,64.47,63.71,75.87,62.95
ST10444,4,6.85,56.15,69.45,65.09,65.7
ST10445,1,8.55,76.09,78.13,89.05,95.77
ST10445,2,8.24,79.44,67.49,84.24,87.61
ST10445,3,6.75,70.24,66.45,76.12,68.42
ST10445,4,5.89,56.47,51.66,62.95,55.05
ST10446,1,5.87,67.13,62.34,60.42,55.21
ST10446,2,5.7,50.08,51.8,62.1,53.55
ST10446,3,8.91,73.15,80.07,85.48,91.95
ST10446,4,7.56,79.5,60.62,71.3,75.68
ST10447,1,7.48,69.62,77.35,81.04,77.79
ST10447,2,7.76,68.29,97.33,79.59,83.28
ST10447,3,7.06,71.87,79.21,82.93,72.3
ST10447,4,6.81,65.3,75.62,78.46,70.65
ST10448,1,4.13,49.44,39.33,36.09,46.98
ST10448,2,5.12,53.15,37.53,70.71,60.68
ST10448,3,8.09,76.97,80.72,73.93,92.79
ST10448,4,6.75,67.06,61.59,54.92,73.14
ST10449,1,4.8,47.49,46.89,49.61,49.64
ST10449,2,8.25,77.12,74.56,83.75,75.16
ST10449,3,9.62,96.62,95.23,75.47,93.33
ST10449,4,9.47,91.82,95.27,91.77,97.34
ST10450,1,4.85,54.8,52.13,57.01,49.8
ST10450,2,7.05,69.0,68.24,73.65,71.93
ST10450,3,5.26,49.1,49.39,50.77,55.91
ST10450,4,7.84,75.15,76.58,65.2,81.79
ST10451,1,6.6,64.63,67.91,66.35,72.91
ST10451,2,6.44,67.8,64.16,59.77,62.97
ST10451,3,6.95,66.62,70.5,65.78,72.57
ST10451,4,7.06,69.51,81.9,63.02,63.52
ST10452,1,5.92,60.81,62.46,61.99,58.53
ST10452,2,8.86,82.6,90.78,86.55,97.23
ST10452,3,5.85,58.95,64.68,65.36,58.43
ST10452,4,7.06,60.26,69.66,64.8,72.33
ST10453,1,6.83,72.03,69.02,67.86,68.95
ST10453,2,6.21,52.66,63.02,68.46,70.83
ST10453,3,7.38,66.21,66.82,73.44,71.2
ST10453,4,7.7,75.94,72.8,73.22,82.57
ST10454,1,8.17,63.24,81.16,86.82,83.89
ST10454,2,5.31,51.51,50.41,50.66,56.72
ST10454,3,8.23,72.74,86.23,72.79,89.55
ST10454,4,7.36,74.5,74.14,70.62,71.81
ST10455,1,5.28,52.27,56.46,56.51,52.34
ST10455,2,5.55,42.92,62.6,59.44,52.85
ST10455,3,6.7,66.97,66.09,69.2,58.95
ST10455,4,6.19,58.31,66.91,66.82,58.86
ST10456,1,8.63,84.44,84.44,99.71,89.47
ST10456,2,6.82,60.82,64.77,62.06,62.85
ST10456,3,6.0,50.85,63.85,64.58,65.46
ST10456,4,4.59,37.74,53.38,44.49,52.2
ST10457,1,9.01,84.73,90.23,80.95,77.64
ST10457,2,6.78,65.28,73.2,72.29,62.05
ST10457,3,4.44,49.4,54.59,55.21,33.62
ST10457,4,6.41,61.33,68.98,68.97,69.33
ST10458,1,8.23,74.83,79.43,78.75,90.09
ST10458,2,6.46,56.2,62.05,65.58,69.85
ST10458,3,5.01,50.34,48.67,43.73,55.24
ST10458,4,9.18,92.29,85.4,91.03,89.07
ST10459,1,6.96,65.74,66.94,62.49,69.0
ST10459,2,8.4,80.94,81.49,77.02,87.58
ST10459,3,8.16,75.69,84.79,83.51,83.51
ST10459,4,7.53,66.63,76.42,76.4,80.72
ST10460,1,6.36,77.41,63.02,58.93,74.58
ST10460,2,7.91,88.82,84.09,78.5,81.93
ST10460,3,7.52,77.67,75.37,69.43,66.65
ST10460,4,5.88,64.25,54.32,60.42,65.2
ST10461,1,6.78,72.46,57.01,63.37,67.91
ST10461,2,8.49,99.75,80.44,83.25,96.22
ST10461,3,7.15,68.66,73.88,79.66,71.83
ST10461,4,6.36,59.92,69.99,56.01,56.55
ST10462,1,8.66,85.88,80.42,80.62,94.56
ST10462,2,5.87,63.54,51.69,55.22,62.09
ST10462,3,7.06,75.41,57.06,56.23,72.8
ST10462,4,7.79,75.17,72.39,84.66,79.72
ST10463,1,4.59,42.84,51.76,43.97,43.16
ST10463,2,6.41,65.33,68.34,54.88,70.4
ST10463,3,6.68,75.37,66.77,66.95,80.78
ST10463,4,7.4,65.84,71.42,73.87,73.11
ST10464,1,7.42,73.75,73.41,74.75,75.97
ST10464,2,8.79,81.31,90.78,88.0,87.87
ST10464,3,8.37,73.01,90.11,80.52,79.4
ST10464,4,5.67,62.38,61.21,61.05,58.32
ST10465,1,6.05,59.13,52.13,56.64,56.41
ST10465,2,6.35,63.04,66.17,65.04,55.58
ST10465,3,4.95,54.36,63.6,56.71,52.88
ST10465,4,6.77,58.43,67.4,56.79,66.55
ST10466,1,9.1,99.77,83.39,78.54,99.86
ST10466,2,6.38,56.5,67.11,61.76,65.66
ST10466,3,6.59,61.71,61.52,66.45,62.71
ST10466,4,6.48,63.24,72.28,54.5,73.97
ST10467,1,6.3,69.18,58.05,72.36,73.29
ST10467,2,6.91,64.08,66.43,66.43,69.32
ST10467,3,5.25,50.58,63.31,54.26,59.31
ST10467,4,6.51,63.03,62.51,72.91,69.05
ST10468,1,8.29,74.3,86.61,81.84,81.92
ST10468,2,7.93,74.18,82.85,82.8,81.92
ST10468,3,5.1,49.14,58.88,60.24,68.93
ST10468,4,9.64,97.21,100.0,95.32,100.0
ST10469,1,7.07,73.2,70.92,71.27,67.05
ST10469,2,7.44,79.6,72.54,70.12,72.51
ST10469,3,8.49,82.3,82.42,84.47,93.4
ST10469,4,8.45,87.59,82.11,76.82,84.01
ST10470,1,4.0,35.26,42.74,39.49,42.39
ST10470,2,7.37,79.08,59.95,71.73,74.21
ST10470,3,8.75,77.45,89.6,94.04,79.63
ST10470,4,8.02,77.16,82.51,90.31,82.64
ST10471,1,9.0,88.93,94.67,94.81,90.48
ST10471,2,7.26,78.41,62.93,65.84,72.18
ST10471,3,8.03,73.16,95.94,77.91,79.95
ST10471,4,6.24,67.24,69.76,73.09,65.66
ST10472,1,5.33,52.16,56.23,58.34,60.13
ST10472,2,6.1,59.58,61.23,62.8,70.82
ST10472,3,8.17,73.49,81.91,78.58,84.35
ST10472,4,7.96,77.82,82.65,74.64,75.23
ST10473,1,6.73,64.43,58.82,64.48,68.08
ST10473,2,6.05,50.68,48.93,57.36,79.02
ST10473,3,6.71,69.43,65.61,65.86,72.89
ST10473,4,7.28,69.03,76.68,76.96,62.22
ST10474,1,9.44,95.5,95.13,90.68,88.86
ST10474,2,6.47,59.07,65.24,72.5,61.02
ST10474,3,7.37,79.76,72.28,64.56,63.0
ST10474,4,5.32,60.57,49.78,64.02,58.69
ST10475,1,7.59,70.31,79.8,77.84,75.79
ST10475,2,6.02,54.58,53.6,59.69,63.81
ST10475,3,7.16,78.94,79.65,74.15,82.2
ST10475,4,6.21,56.03,63.2,67.25,64.43
ST10476,1,6.72,60.85,63.39,63.94,73.69
ST10476,2,6.08,73.01,72.94,60.09,61.44
ST10476,3,7.26,69.53,75.76,74.26,76.81
ST10476,4,6.92,71.25,72.87,68.27,68.59
ST10477,1,5.76,54.33,61.61,46.86,60.97
ST10477,2,6.2,66.92,74.05,61.41,60.24
ST10477,3,7.13,68.26,79.51,74.98,71.01
ST10477,4,6.95,68.71,71.7,62.63,65.23
ST10478,1,7.27,73.62,76.25,81.7,71.73
ST10478,2,9.71,100.0,100.0,100.0,92.96
ST10478,3,8.08,65.31,83.07,78.0,98.61
ST10478,4,7.16,67.6,72.31,70.53,77.46
ST10479,1,6.26,68.34,57.24,55.12,68.4
ST10479,2,5.44,59.57,48.63,57.32,57.96
ST10479,3,6.14,56.36,63.91,47.39,63.31
ST10479,4,6.73,70.95,63.13,63.45,72.44
ST10480,1,6.87,62.21,66.93,69.04,71.57
ST10480,2,8.39,76.79,87.21,90.23,85.51
ST10480,3,8.27,82.51,92.16,91.89,80.84
ST10480,4,7.62,75.1,82.26,73.05,77.66
ST10481,1,7.94,76.75,73.62,82.05,81.25
ST10481,2,7.51,66.25,79.87,80.88,68.59
ST10481,3,7.15,73.46,60.85,73.55,76.04
ST10481,4,8.55,84.03,88.11,78.05,80.91
ST10482,1,7.37,61.47,83.34,77.98,83.57
ST10482,2,9.13,90.47,87.08,93.41,88.11
ST10482,3,7.0,66.41,69.16,79.82,78.25
ST10482,4,6.43,58.12,71.18,68.5,62.26
ST10483,1,7.83,73.93,77.32,85.67,76.18
ST10483,2,6.76,67.37,70.73,66.4,74.38
ST10483,3,7.69,71.94,76.0,71.51,75.03
ST10483,4,6.13,57.17,64.23,67.4,70.33
ST10484,1,10.0,99.4,100.0,98.39,86.51
ST10484,2,6.44,67.5,68.5,59.82,60.46
ST10484,3,6.17,66.14,64.17,65.54,59.87
ST10484,4,8.17,70.21,94.65,84.02,77.43
ST10485,1,7.62,72.86,76.02,72.59,67.62
ST10485,2,6.69,55.56,68.48,84.22,66.9
ST10485,3,9.93,92.77,100.0,100.0,100.0
ST10485,4,8.43,78.01,85.67,84.53,81.51
ST10486,1,7.47,52.9,73.45,84.24,79.73
ST10486,2,8.55,88.37,81.02,82.93,93.42
ST10486,3,7.69,67.84,84.42,57.8,84.46
ST10486,4,7.3,71.09,72.08,69.05,87.51
ST10487,1,6.82,67.24,72.25,80.23,73.43
ST10487,2,5.37,68.6,58.9,52.24,44.5
ST10487,3,6.76,63.46,73.34,69.65,67.22
ST10487,4,8.84,93.07,94.91,100.0,99.2
ST10488,1,7.29,79.29,76.11,62.95,78.86
ST10488,2,5.7,56.34,57.87,60.56,70.54
ST10488,3,8.07,86.89,80.43,64.41,82.12
ST10488,4,6.92,61.72,66.77,70.3,77.42
ST10489,1,7.91,69.71,83.46,85.51,86.63
ST10489,2,5.88,54.51,73.74,60.04,62.38
ST10489,3,8.8,93.83,79.47,88.04,84.34
ST10489,4,6.45,58.35,76.82,66.25,58.06
ST10490,1,7.06,67.54,81.36,65.47,69.49
ST10490,2,6.57,73.18,73.33,78.28,74.43
ST10490,3,7.54,83.32,69.72,81.23,70.44
ST10490,4,7.33,76.1,75.18,69.48,69.49
ST10491,1,7.2,71.28,76.41,58.52,73.26
ST10491,2,6.45,60.54,60.85,68.17,59.57
ST10491,3,7.61,71.14,79.06,84.91,70.2
ST10491,4,6.05,62.24,60.63,65.97,58.51
ST10492,1,6.5,66.42,60.26,54.04,71.26
ST10492,2,6.1,54.62,65.03,65.52,65.43
ST10492,3,5.13,40.9,46.02,63.44,54.33
ST10492,4,6.25,60.94,61.77,65.38,59.34
ST10493,1,8.37,71.98,86.82,75.07,82.03
ST10493,2,8.29,79.4,81.38,82.68,80.18
ST10493,3,6.7,73.2,54.64,69.6,60.83
ST10493,4,8.37,87.67,86.79,81.08,86.5
ST10494,1,7.48,74.47,71.31,72.11,77.2
ST10494,2,9.07,81.92,94.27,96.74,96.36
ST10494,3,6.88,61.54,75.17,80.88,60.01
ST10494,4,7.26,77.75,80.45,85.85,74.3
ST10495,1,6.71,67.83,74.82,64.88,73.16
ST10495,2,7.08,68.33,87.69,75.02,78.83
ST10495,3,7.55,72.01,76.53,85.1,78.82
ST10495,4,6.22,64.3,55.76,65.07,71.23
ST10496,1,7.57,71.4,74.17,74.18,74.08
ST10496,2,7.57,63.79,72.04,72.89,69.63
ST10496,3,6.32,59.14,64.48,63.94,61.89
ST10496,4,4.97,44.2,63.08,61.06,42.28
ST10497,1,7.04,54.92,85.47,75.29,66.44
ST10497,2,7.18,67.51,70.96,76.86,68.91
ST10497,3,8.39,74.26,86.94,85.61,85.03
ST10497,4,7.79,71.86,73.28,73.86,88.98
ST10498,1,7.14,79.13,64.73,66.43,64.49
ST10498,2,7.38,62.24,72.55,75.2,65.39
ST10498,3,8.9,83.06,88.8,88.78,94.95
ST10498,4,6.83,67.37,73.52,76.65,86.42
ST10499,1,6.69,62.54,56.01,66.82,77.29
ST10499,2,6.16,61.93,72.0,66.76,57.45
ST10499,3,6.03,72.56,66.98,67.14,67.06
ST10499,4,6.63,66.94,70.38,72.8,71.65
ST10500,1,7.2,87.69,62.16,74.53,67.06
ST10500,2,5.02,49.81,42.66,49.26,48.23
ST10500,3,9.04,85.3,100.0,91.8,96.02
ST10500,4,7.15,80.38,66.25,74.0,76.91
ST10501,1,8.27,81.46,77.35,85.11,84.84
ST10501,2,7.96,73.25,80.93,79.26,75.44
ST10501,3,6.57,59.89,72.77,68.63,70.25
ST10501,4,8.44,80.08,82.45,78.4,82.66
ST10502,1,8.71,96.8,87.12,79.02,74.24
ST10502,2,7.56,73.76,73.44,78.69,85.15
ST10502,3,6.82,59.89,60.7,81.05,72.34
ST10502,4,7.78,70.78,78.07,82.38,75.95
ST10503,1,8.58,87.95,82.86,90.55,89.67
ST10503,2,7.38,79.48,74.51,66.46,71.24
ST10503,3,6.69,65.76,62.6,66.21,71.27
ST10503,4,8.3,83.85,76.78,80.95,80.7
ST10504,1,7.51,76.12,70.42,72.72,75.87
ST10504,2,9.13,87.43,95.39,98.06,84.92
ST10504,3,6.48,65.6,74.74,70.9,72.37
ST10504,4,7.86,73.7,74.33,80.85,82.85
ST10505,1,7.95,84.59,79.24,88.41,76.64
ST10505,2,7.58,60.33,76.29,71.75,70.66
ST10505,3,7.43,76.46,68.82,74.55,71.38
ST10505,4,6.63,70.08,71.75,67.9,65.16
ST10506,1,8.2,77.31,84.06,85.88,87.85
ST10506,2,7.73,64.98,77.57,79.51,83.4
ST10506,3,6.37,62.61,66.42,62.66,62.31
ST10506,4,6.73,53.12,70.83,60.1,66.09
ST10507,1,6.8,72.18,71.38,73.99,67.61
ST10507,2,4.65,40.06,46.08,56.17,55.13
ST10507,3,7.37,72.25,76.02,66.44,71.57
ST10507,4,7.58,76.99,72.75,83.26,71.21
ST10508,1,7.17,71.84,74.64,86.86,60.03
ST10508,2,4.84,44.58,54.03,45.74,44.55
ST10508,3,7.76,60.25,76.52,74.48,76.09
ST10508,4,7.73,67.74,76.96,71.95,79.81
ST10509,1,7.82,76.15,81.61,81.15,71.66
ST10509,2,6.76,73.27,66.6,68.17,56.66
ST10509,3,8.98,88.93,93.61,93.98,95.6
ST10509,4,5.94,64.76,61.11,50.33,66.47
ST10510,1,7.01,67.18,70.93,71.55,72.64
ST10510,2,8.25,88.78,86.66,81.4,74.28
ST10510,3,8.18,83.47,81.05,86.22,77.51
ST10510,4,7.29,63.09,70.68,84.94,77.46
ST10511,1,7.4,65.58,59.85,63.68,71.51
ST10511,2,6.99,70.64,67.86,75.68,81.06
ST10511,3,9.61,88.72,99.68,81.9,100.0
ST10511,4,5.57,56.65,62.27,43.65,66.95
ST10512,1,5.23,59.34,55.95,50.7,52.62
ST10512,2,5.18,41.47,50.98,48.66,53.95
ST10512,3,6.91,59.41,69.72,69.76,83.18
ST10512,4,7.56,80.81,81.95,75.58,81.04
ST10513,1,7.28,57.55,68.61,69.37,76.44
ST10513,2,8.38,75.33,91.13,83.06,78.11
ST10513,3,7.45,75.11,76.88,83.75,70.24
ST10513,4,8.92,90.1,87.03,84.58,89.63
ST10514,1,6.81,66.89,60.06,64.68,75.57
ST10514,2,8.26,87.45,85.46,89.8,72.81
ST10514,3,7.66,62.49,85.87,78.51,80.3
ST10514,4,5.89,65.86,66.88,68.69,50.03
ST10515,1,6.88,70.26,70.96,70.38,67.65
ST10515,2,6.49,68.67,68.09,56.27,66.96
ST10515,3,5.6,61.12,53.94,58.9,52.22
ST10515,4,7.98,79.57,83.21,75.77,78.91
ST10516,1,8.4,81.95,92.18,89.05,92.9
ST10516,2,7.16,72.17,71.56,72.66,72.25
ST10516,3,6.79,75.81,68.71,69.47,79.42
ST10516,4,7.86,91.17,79.96,74.01,73.45
ST10517,1,6.25,56.2,65.52,63.75,65.77
ST10517,2,8.63,76.86,97.7,91.63,81.11
